UDISE Code,School Name,District,Block,State,Management,Category,PIN Code
09451009202,M.L. PUBLIC CONVENT SCHOOL,PRAYAGRAJ,KOSPFARA,Uttar Pradesh,Private Unaided (Recognized),Primary,212306
09451009203,S.S. 108 PARAM HANS GOPAL DAS U P S,PRAYAGRAJ,KOSPFARA,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212306
09451009201,PS KOSPHARA KHURD,PRAYAGRAJ,KOSPFARA,Uttar Pradesh,Department of Education,Primary,212306
09451009113,INDRAVATI CONVENT GIRLS J H S,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212306
09451009120,MANBODH KUSHWAHA GIRLS INTER COLLEGE,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,212306
09451009109,SRI RAM LAKHAN SINGH KANYA J.H.S,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212306
09451009104,GOPAL VIDHALAYA INTER COLL,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,212306
09451009108,SRI MATI SWARAJ KUMARI P.S.,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Private Unaided (Recognized),Primary,212306
09451009118,SARVODAYA PUBLIC SCHOOL PS,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Private Unaided (Recognized),Primary,212306
09451009121,RAJKIYA ASHRAM PADDHATI INTER COLLEGE KORAON,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Tribal Welfare Department,Pri. with Upper Pri. Sec. and H.Sec.,212306
09451009112,CONVENT P S,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Private Unaided (Recognized),Primary,212306
09451009102,PS KORAON   II,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Department of Education,Primary,212306
09451009117,SUNRISE PUBLIC SCHOOL,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Private Unaided (Recognized),Primary,212306
09451009110,SRIMATI SWARAJ KUMARI J.H.S KORAON,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212306
09451009105,G.. TULSI DAS KRISHAK INTER CO,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,212306
09451009101,PS KORAON  I,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Department of Education,Primary,212306
09451009107,P.S. SRI RAM LAKHAN SINGH,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Private Unaided (Recognized),Primary,212306
09451009106,K.B.V. MANDIR,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Private Unaided (Recognized),Primary,212306
09451009114,MADANMOHAN LOHIYA U.M.V.,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Private Unaided (Recognized),Pri. with Upper Pri. Sec. and H.Sec.,212306
09451009111,P.S.RAJWANTI DEVI PUBLIC SCHOOL,PRAYAGRAJ,KORAWAN,Uttar Pradesh,Private Unaided (Recognized),Primary,212306
09451603502,COMPOSITE SCHOOL MENHA JANGEER,PRAYAGRAJ,MENHA JAGEER,Uttar Pradesh,Department of Education,Primary with Upper Primary,212104
09451000103,COMPOSITE SCHOOL KOLASARA,PRAYAGRAJ,KOLSARA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212106
09451010501,PS BERI PATTI,PRAYAGRAJ,BERI PATTI,Uttar Pradesh,Department of Education,Primary,212306
09450801806,MC SINGH UCHHTAR MADHYMIK VIDYALAYA FATUHA ROAD JOGI NAGAR HANUMAN GANJ PRAYAGRAJ,PRAYAGRAJ,SARAI LAHUR PUR,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. and Secondary,221505
09451308202,HARI DAS J H S   ADA  NAINI,PRAYAGRAJ,ADA NAINI,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,211008
09450802403,L P SCHOOL SARAI CHACHAK,PRAYAGRAJ,SARAI CHACHAK,Uttar Pradesh,Private Unaided (Recognized),Pri. with Upper Pri. Sec. and H.Sec.,
09451301504,"MOOL CHANDRA PRIMARY SCHOOL, NIBI",PRAYAGRAJ,NIBI,Uttar Pradesh,Private Unaided (Recognized),Primary,
09451303204,SHEETALA DEEN INTER COLLEGE,PRAYAGRAJ,BAGBANA,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,211008
09451308203,MAHARISHI VIDYA MANDIR,PRAYAGRAJ,ADA NAINI,Uttar Pradesh,Private Unaided (Recognized),Pri. with Upper Pri. Sec. and H.Sec.,211008
09451303207,SRI KRISHNA BABA U.M.V. BAGBAGANA,PRAYAGRAJ,BAGBANA,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212111
09451303305,BALAPUR ADARSH BALIKA VIDYALAYA,PRAYAGRAJ,BALA PUR    I,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. and Secondary,212102
09451303703,BAL SHIKSHA PS,PRAYAGRAJ,CHAMMPAT PUR..,Uttar Pradesh,Private Unaided (Recognized),Primary,212111
09451303303,KAMLA VIDHYA MANDIR,PRAYAGRAJ,BALA PUR    I,Uttar Pradesh,Private Unaided (Recognized),Primary,212107
09451304303,DELHI PUBLIC SCHOOL PRAYAGRAJ,PRAYAGRAJ,DEWARKH,Uttar Pradesh,Private Unaided (Recognized),Pri. with Upper Pri. Sec. and H.Sec.,211008
09451303306,KAMALA SMARAK U.M.V. ITROURA BALAPUR,PRAYAGRAJ,BALA PUR    I,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,212107
09451304304,SHAKUN VIDYA NIKETAN DEVRAKH NAINI PRAYAGRAJ,PRAYAGRAJ,DEWARKH,Uttar Pradesh,Private Unaided (Recognized),Pri. with Upper Pri. Sec. and H.Sec.,211008
09451303702,RAM PRATAP  SINGH J.H.S.,PRAYAGRAJ,CHAMMPAT PUR..,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212107
09450803605,MADARSA DARUL ULOOM FAROOKIYA,PRAYAGRAJ,BAHADUR PUR,Uttar Pradesh,Madarsa unrecognized,Primary,212312
09451307404,MADARSA ALJAMETUL GAUSIYA SERAJUL ULOOM,PRAYAGRAJ,UBHARI,Uttar Pradesh,Madarsa recognized (by Wakf board/Madarsa Board),Pri. with Upper Pri. Sec. and H.Sec.,
09452202807,K.N. KATJU INTER COLLEGE,PRAYAGRAJ,NAYA KRISHANA NAGAR,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,211003
09451304507,SMT  JAGRANI DEVI P S,PRAYAGRAJ,CHEOKI,Uttar Pradesh,Private Unaided (Recognized),Primary,211008
09451304506,KENDRIYA VIDYALAYA COD CHHEOKI,PRAYAGRAJ,CHEOKI,Uttar Pradesh,Kendriya Vidyalaya,Pri. with Upper Pri. Sec. and H.Sec.,212105
09451300504,MADARSA DINI DARSHGAH NISHWA,PRAYAGRAJ,MAHEWA,Uttar Pradesh,Madarsa recognized (by Wakf board/Madarsa Board),Pri. Upper Pri. and Secondary Only,211007
09451300503,MADARSA MOHHMMADIA MAHEYA,PRAYAGRAJ,MAHEWA,Uttar Pradesh,Madarsa recognized (by Wakf board/Madarsa Board),Pri. with Upper Pri. Sec. and H.Sec.,211007
09451300505,MADARSA  ISLAMIYA MISHWAH,PRAYAGRAJ,MAHEWA,Uttar Pradesh,Madarsa recognized (by Wakf board/Madarsa Board),Primary with Upper Primary,211007
09451307505,MADARSA ISLAMIA NISHWAN SCHOOL,PRAYAGRAJ,DANDI..,Uttar Pradesh,Madarsa unrecognized,Primary with Upper Primary,211007
09451307504,ADARSH UCHHATAR MADHYAMIK VIDHLAYA,PRAYAGRAJ,DANDI..,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,211008
09451307506,ARYA  BHATT  P S,PRAYAGRAJ,DANDI..,Uttar Pradesh,Private Unaided (Recognized),Primary,211007
09451307503,S.M.T. RAMA DEVI BALIKA SECONDRY SCHOOL,PRAYAGRAJ,DANDI..,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,211008
09451307501,D.N.PUBLIC SCHOOL U P S,PRAYAGRAJ,DANDI..,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212105
09451307602,BRIGHT ACADEMY PUBLIC SCHOOL,PRAYAGRAJ,T.S.L. COLONY,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211007
09451307601,BAL VIDHAYA MANDIR J.H.S.,PRAYAGRAJ,T.S.L. COLONY,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,211010
09450801609,AMAR  SINGH MEMORIAL PUBLIC SCHOOL,PRAYAGRAJ,SHANSHO,Uttar Pradesh,Private Unaided (Recognized),Pri. with Upper Pri. Sec. and H.Sec.,
09451306803,U.S. CONVENT U.M.V.,PRAYAGRAJ,GHOGHAPUR,Uttar Pradesh,Private Unaided (Recognized),Pri. Upper Pri. and Secondary Only,212103
09451304706,SMT JAYA BACHCHAN GIRLS U.M.V.,PRAYAGRAJ,MAHUARI,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,211010
09451304702,SWAMI VIVEKANAD INTER COLLEGE,PRAYAGRAJ,MAHUARI,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,211010
09451304707,SMT VIMLA DEVI PRIMARY SCHOOL,PRAYAGRAJ,MAHUARI,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211010
09451301903,RAM KHELAVAN BALIKA J.H.S,PRAYAGRAJ,BONGI,Uttar Pradesh,Private Unaided (Recognized),Pri. Upper Pri. and Secondary Only,211008
09451300105,SRI RAM VIDHYA MANDIR PRIMARY SCHOOL,PRAYAGRAJ,DBHAWA,Uttar Pradesh,Private Unaided (Recognized),Primary,211007
09451300106,SRI RAM VIDHYA MANDIR J H S,PRAYAGRAJ,DBHAWA,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,211007
09451303104,SARASWATI BAL MANDIR GIRLS HIGH SCHOOL,PRAYAGRAJ,CHAKA,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,211008
09451303103,SUBHASH CHANDRA BALIKA U.M.V.,PRAYAGRAJ,CHAKA,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,211010
09451300103,SATYAM GIRLS HIGHER SECONDARY SCHOOL,PRAYAGRAJ,DBHAWA,Uttar Pradesh,Private Unaided (Recognized),Pri. with Upper Pri. Sec. and H.Sec.,221210
09451303109,LAXMI DEVI CONVENT SCHOOL KAZIPUR ROAD CHAK DAUD NAGAR NANI,PRAYAGRAJ,CHAKA,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. and Secondary,211008
09451304407,ANKIT VIDHYA NIKETAN INTER COLLAGE,PRAYAGRAJ,ARAEIAL,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,211003
09451304408,MAINA DEVI U.M.V. SANT LAL MUKHIYA NAGAR,PRAYAGRAJ,ARAEIAL,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. and Secondary,211008
09451303110,NAV CHETNA  U P S,PRAYAGRAJ,CHAKA,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,211008
09451304412,MADARSA SIDDIQUA MEMORIAL,PRAYAGRAJ,ARAEIAL,Uttar Pradesh,Madarsa unrecognized,Pri. Upper Pri. and Secondary Only,211008
09451303107,LATE R.P. U.M.V. CHAKA,PRAYAGRAJ,CHAKA,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,211004
09451304410,DR.MURLIMANOHAR JOSHI INTER COLLEGE,PRAYAGRAJ,ARAEIAL,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,
09451307902,BAL VIDHYA MANDIR INTER COLLEGE,PRAYAGRAJ,BELWAT,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,212305
09451303111,BETHEL ACADEMY,PRAYAGRAJ,CHAKA,Uttar Pradesh,Private Unaided (Recognized),Pri. with Upper Pri. Sec. and H.Sec.,211007
09451303108,JANTA INTER COLLEGE CHAKA,PRAYAGRAJ,CHAKA,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,211008
09451300104,MADARSA AL-SHAMAIM ORIENTAL SCHOOL,PRAYAGRAJ,DBHAWA,Uttar Pradesh,Madarsa unrecognized,Primary,211008
09451307901,BAL VIDHYA MANDIR P.S.,PRAYAGRAJ,BELWAT,Uttar Pradesh,Private Unaided (Recognized),Primary,212103
09451307002,S.B.S.H.S. SCHOOL,PRAYAGRAJ,TAIGAHA KA PURA,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. and Secondary,212301
09451304409,SMT. D.SINGH SARSWATI SHISHU VIDHYAMANDIR I.C.,PRAYAGRAJ,ARAEIAL,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,211008
09451304411,SHRI SACHCHA ADHYATM SANSKRIT U.M.V.,PRAYAGRAJ,ARAEIAL,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,211008
09451301404,B.P. MEMORIAL P.S.,PRAYAGRAJ,BARAMAR,Uttar Pradesh,Private Unaided (Recognized),Primary,211008
09451301407,SRI D. SINGH U.M.V.,PRAYAGRAJ,BARAMAR,Uttar Pradesh,Private Unaided (Recognized),Pri. with Upper Pri. Sec. and H.Sec.,211008
09451301405,YASHWANT SINGH U.P.S.,PRAYAGRAJ,BARAMAR,Uttar Pradesh,Private Unaided (Recognized),Primary,211008
09451301406,SHIV BALAK SINGH U.M.V.,PRAYAGRAJ,BARAMAR,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,211008
09451305806,MADARSA TALIMUL ARBIYA ANA ULOOM HATHIGAN,PRAYAGRAJ,HATHIGAN,Uttar Pradesh,Madarsa unrecognized,Primary,211008
09451305402,JAI DEVI U.P.S.,PRAYAGRAJ,GONTI,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211010
09452008301,KEDAR NATH PUBLIC SCHOOL HANDIA,PRAYAGRAJ,HANDIYA TOWN AREA,Uttar Pradesh,Private Unaided (Recognized),Primary,210066
09452008303,MADARSA FAIZE AAM FAIZ NAGAR HANDIA,PRAYAGRAJ,HANDIYA TOWN AREA,Uttar Pradesh,Madarsa unrecognized,Primary,221503
09452002605,MADARSA  IFTIKHARUL ULOOM GULSANEE-HASHMAT,PRAYAGRAJ,ASHAWAN DAUD PUR,Uttar Pradesh,Madarsa unrecognized,Primary,221503
09452002606,G K PUBLIC GIRLS  JUNIOR HIGH SCHOOL,PRAYAGRAJ,ASHAWAN DAUD PUR,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,221503
09452003208,S.B YADAV PRIMARY CONVENT SCHOOL,PRAYAGRAJ,TELA,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,221502
09452005303,RAJ KARAN SINGH BAL VIKAS ASHRAM,PRAYAGRAJ,CHANDANAHA,Uttar Pradesh,Private Unaided (Recognized),Primary,221503
09452002523,MADARASA JAMIYA ARABIYA ABU BAKAR SIDDIQIA,PRAYAGRAJ,HANDIA,Uttar Pradesh,Madarsa unrecognized,Pri. Upper Pri. and Secondary Only,221503
09452002522,MADARSA FAIZANE MADARIA,PRAYAGRAJ,HANDIA,Uttar Pradesh,Madarsa unrecognized,Primary,221503
09452002524,J P MEMORIAL SCHOOL,PRAYAGRAJ,HANDIA,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,221503
09452005409,AYUSH PRIMARY SCHOOL,PRAYAGRAJ,BAMAILA,Uttar Pradesh,Private Unaided (Recognized),Primary,221502
09452009004,RAMRAJ PS HARCHANDPUR,PRAYAGRAJ,HARCHAND PUR,Uttar Pradesh,Private Unaided (Recognized),Primary,
09452008401,S M K PUBLIC SCHOOL JURAI NAGAR,PRAYAGRAJ,DUBUKI KHURD,Uttar Pradesh,Private Unaided (Recognized),Primary,221503
09451506605,SARASWATI SADAN INTER COLLEGE,PRAYAGRAJ,MARRO,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,221503
09452005902,MADARSA  JAMIYA  ARABIA TALEEMUL QURAN,PRAYAGRAJ,BASU PUR,Uttar Pradesh,Madarsa unrecognized,Primary,221503
09452002406,SHRI VISHWANATH UMV JAGUA SODHA HANDIA PRAYAGRAJ,PRAYAGRAJ,JAGUA SODHA,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. and Secondary,221503
09451503202,SARYU PRASAD INTER COLLEGE,PRAYAGRAJ,AMI PUR,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,221502
09452002604,G K PUBLIC PRIMARY SCHOOL,PRAYAGRAJ,ASHAWAN DAUD PUR,Uttar Pradesh,Private Unaided (Recognized),Primary,
09452002903,MURLIDHAR U.M.V.,PRAYAGRAJ,JHIRIHIRI,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. and Secondary,221503
09451501409,GOVERNMENT GIRLS INTER COLLEGE,PRAYAGRAJ,DHANU PUR,Uttar Pradesh,Department of Education,Secondary with Higher Secondary,221103
09451011704,COMPOSITE SCHOOL LENDIYARI,PRAYAGRAJ,LENDIYARI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212106
09451016602,J.P.B. U.P.S. SIKRO,PRAYAGRAJ,SIKRO,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212306
09451014201,P.S. BHALUHA,PRAYAGRAJ,BHALUHA,Uttar Pradesh,Department of Education,Primary,212306
09451803801,PS KHAYIE,PRAYAGRAJ,KHAYIE,Uttar Pradesh,Department of Education,Primary,212307
09450207301,FIROZ GANDHI H.S.S.,PRAYAGRAJ,GONTHI,Uttar Pradesh,Government Aided,Pri. Upper Pri. and Secondary Only,212106
09451018601,P.S. SIRIYARI,PRAYAGRAJ,SIRIYARI,Uttar Pradesh,Department of Education,Primary,212306
09451019101,P.S.BAIJLA,PRAYAGRAJ,BAIJLA,Uttar Pradesh,Department of Education,Primary,212106
09451017001,R.C.M.L. P.V. KAITHWAL,PRAYAGRAJ,KAITHWAL,Uttar Pradesh,Private Unaided (Recognized),Primary,212106
09451603103,P.S.USKI KALA,PRAYAGRAJ,DOHATHA,Uttar Pradesh,Department of Education,Primary,212104
09451010202,COMPOSITE SCHOOL DHAW,PRAYAGRAJ,GHAWA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212306
09451007701,PS KAITHAWAL,PRAYAGRAJ,KAITHAWAL,Uttar Pradesh,Department of Education,Primary,212106
09451007702,RAM CHARAN INTER COLL,PRAYAGRAJ,KAITHAWAL,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,212106
09451608301,P.S. BANWARI KHURD,PRAYAGRAJ,BANWARI KHASH..,Uttar Pradesh,Department of Education,Primary,212104
09451000201,PS DEWI BANDH,PRAYAGRAJ,DEVO BANDH,Uttar Pradesh,Department of Education,Primary,212106
09451003203,ASHOK MAHAN UPS,PRAYAGRAJ,BAHIYARI,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212306
09451003204,MA KAIKEYI DEVI P S,PRAYAGRAJ,BAHIYARI,Uttar Pradesh,Private Unaided (Recognized),Primary,212302
09451003205,P.S. KHANDEHARA,PRAYAGRAJ,BAHIYARI,Uttar Pradesh,Department of Education,Primary,212306
09451003004,ASHOK MAHAN P.S.,PRAYAGRAJ,PASANA,Uttar Pradesh,Private Unaided (Recognized),Primary,212302
09451006702,U.P.S. BAHRAICHA,PRAYAGRAJ,BAHRAICHA,Uttar Pradesh,Department of Education,Upper Primary only,212106
09451801103,B M G INTER COLLEGE BAGHERA KARCHNA PRAYAGRAJ,PRAYAGRAJ,BAGHERA,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,212301
09451010102,COMPOSITE SCHOOL KOODAR,PRAYAGRAJ,KOODAR,Uttar Pradesh,Department of Education,Primary with Upper Primary,212104
09451001001,P.S. SEMARI BAGHRAY,PRAYAGRAJ,SEMARI BAGHARAY,Uttar Pradesh,Department of Education,Primary,212301
09451001003,P.S. BHAISOD,PRAYAGRAJ,SEMARI BAGHARAY,Uttar Pradesh,Department of Education,Primary,212306
09451002105,SHRI RAMSAKHA PANDEY SANSKRIT U.M.V.,PRAYAGRAJ,SEMARIHA,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. and Secondary,212306
09451002103,P.S. SEMARIYA,PRAYAGRAJ,SEMARIHA,Uttar Pradesh,Department of Education,Primary,212306
09451806705,COMPOSITE SCHOOL MUNGARI,PRAYAGRAJ,MUGARI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212307
09451603702,COMPOSITE SCHOOL SIROUTHI,PRAYAGRAJ,SORAUTHI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212104
09451010702,UPS SAJI,PRAYAGRAJ,SAJI,Uttar Pradesh,Department of Education,Upper Primary only,212306
09451010002,P.S.GIRGOTHA,PRAYAGRAJ,RATYOURA,Uttar Pradesh,Department of Education,Primary,212306
09451603902,UPS GIRLS HATA,PRAYAGRAJ,HATA,Uttar Pradesh,Department of Education,Upper Primary only,212104
09451603304,B.P.P.S. BANWARI KHASH,PRAYAGRAJ,BANWARI KHASH 1,Uttar Pradesh,Private Unaided (Recognized),Primary,212104
09451603302,COMPOSITE SCHOOL BANWARIKHASH,PRAYAGRAJ,BANWARI KHASH 1,Uttar Pradesh,Department of Education,Primary with Upper Primary,212104
09451014203,B.P.  PUBLIC CONVENT J.H.S.,PRAYAGRAJ,BHALUHA,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212306
09451014204,SMT URMILA SINGH UPS,PRAYAGRAJ,BHALUHA,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212306
09451014202,P.S. UMARI,PRAYAGRAJ,BHALUHA,Uttar Pradesh,Department of Education,Primary,212306
09451007801,PS BASGARI,PRAYAGRAJ,BASAGARI,Uttar Pradesh,Department of Education,Primary,212106
09451010701,PS SAJI,PRAYAGRAJ,SAJI,Uttar Pradesh,Department of Education,Primary,212306
09451010705,R.P.CONVENT SAJI,PRAYAGRAJ,SAJI,Uttar Pradesh,Private Unaided (Recognized),Primary,212306
09451006602,COMPOSITE SCHOOL BAGHOL,PRAYAGRAJ,BAGHOL,Uttar Pradesh,Department of Education,Primary with Upper Primary,212106
09451606102,COMPOSITE SCHOOL PIYARI,PRAYAGRAJ,PIYARI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212104
09451002302,COMPOSITE SCHOOL KIHUNI KHURD,PRAYAGRAJ,KIHUNI KALA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212106
09451002902,COMPOSITE SCHOOL SEMARI JIRAHUWA,PRAYAGRAJ,SEMARI JIRAHUWA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212306
09451002402,COMPOSITE SCHOOL CHAILARI,PRAYAGRAJ,CHAYLARI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212106
09451010802,P.S. DIHI PATKHA,PRAYAGRAJ,DIHI KHURD,Uttar Pradesh,Department of Education,Primary,212106
09451006701,PS BAHRAICHA,PRAYAGRAJ,BAHRAICHA,Uttar Pradesh,Department of Education,Primary,212106
09451006703,BABBAN PRASAD SHIKSHA SADAN,PRAYAGRAJ,BAHRAICHA,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212106
09451013201,COMPOSITE SCHOOL PURA BANIYAN TOLA,PRAYAGRAJ,PURA DATTU,Uttar Pradesh,Department of Education,Primary with Upper Primary,212106
09451016301,COMPOSITE SCHOOL GHOGHI DAIYA,PRAYAGRAJ,GHOGHI DAIYA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212306
09451001403,PARMANAND SANSKRIT VIDHAYALAYA,PRAYAGRAJ,CHANDI..,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,211006
09451803301,PS MACHAHAR,PRAYAGRAJ,MACHAHAR,Uttar Pradesh,Department of Education,Primary,212301
09451011601,P.S. BHOURAHA,PRAYAGRAJ,BHOURAHA,Uttar Pradesh,Department of Education,Primary,212306
09451009601,P.S BADAUWA KALA LAPAR,PRAYAGRAJ,BADOUWA KALA LAPAR,Uttar Pradesh,Department of Education,Primary,212306
09451001901,PS NAIRI LAPAR,PRAYAGRAJ,NAIRI LAPAR,Uttar Pradesh,Department of Education,Primary,212306
09451007501,PS UNCH GANWA,PRAYAGRAJ,UNCH GANWA,Uttar Pradesh,Department of Education,Primary,212106
09451603001,PS DEWA,PRAYAGRAJ,DEWA,Uttar Pradesh,Department of Education,Primary,212104
09451007906,SHAILKUMARI P S,PRAYAGRAJ,RAM PUR KALA,Uttar Pradesh,Private Unaided (Recognized),Primary,212306
09451007905,MA IKSHA DEVI SHIKSHA SADAN P S,PRAYAGRAJ,RAM PUR KALA,Uttar Pradesh,Private Unaided (Recognized),Primary,212306
09451011501,P.S. PATHAK PUR,PRAYAGRAJ,PATHAK PUR,Uttar Pradesh,Department of Education,Primary,212106
09450504601,PS SHAMALI PUR,PRAYAGRAJ,SHAMALI PUR,Uttar Pradesh,Department of Education,Primary,212306
09450504602,UPS SHAMALI P UR,PRAYAGRAJ,SHAMALI PUR,Uttar Pradesh,Department of Education,Upper Primary only,212302
09451009703,P.S. AOURAI,PRAYAGRAJ,TARAWA,Uttar Pradesh,Department of Education,Primary,212306
09451603703,P.S. PARSIDDHI,PRAYAGRAJ,SORAUTHI,Uttar Pradesh,Department of Education,Primary,212104
09451016201,P.S. GADARI,PRAYAGRAJ,GADARI,Uttar Pradesh,Department of Education,Primary,212106
09451009706,MAA ANJANI P.S.,PRAYAGRAJ,TARAWA,Uttar Pradesh,Private Unaided (Recognized),Primary,212306
09451009705,BACHANPAN PUBLIC SCHOOL,PRAYAGRAJ,TARAWA,Uttar Pradesh,Government Aided,Primary,212306
09451009701,P.S.TARAON,PRAYAGRAJ,TARAWA,Uttar Pradesh,Department of Education,Primary,212306
09451009704,RAM PRATAP KUSHWAHA MEMORIYAL P.S.,PRAYAGRAJ,TARAWA,Uttar Pradesh,Private Unaided (Recognized),Primary,212306
09451009707,RAM MANOHAR PRAJAPATI U.M.V. TARAON,PRAYAGRAJ,TARAWA,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,212306
09451602902,COMPOSITE SCHOOL DASWAR,PRAYAGRAJ,DASBAR,Uttar Pradesh,Department of Education,Primary with Upper Primary,212104
09451010906,S.S.SHISHU MANDIR P S,PRAYAGRAJ,KHIRI,Uttar Pradesh,Private Unaided (Recognized),Primary,212306
09451010911,SRI HANUMANT SANSKRIT U.M.VIDHYALAYA,PRAYAGRAJ,KHIRI,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,212106
09451010909,P.S. KHIRI (RAM GARH),PRAYAGRAJ,KHIRI,Uttar Pradesh,Department of Education,Primary,212306
09451010904,J.B. CONVENT,PRAYAGRAJ,KHIRI,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212106
09451010910,LATE SMT. BADAMA DEVI GIRLS U.M.V.,PRAYAGRAJ,KHIRI,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,212106
09451010908,P.S. BHAWARAHA,PRAYAGRAJ,KHIRI,Uttar Pradesh,Department of Education,Primary,212106
